-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 04/10/2023 
Location: Latitude  20.9229   Longitude 85.5561 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 173.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2021,11,17,22.83,21.05,21.94,22.88,7.59,27.4,19.8,15.81,90.25,0.0
2021,11,18,22.44,20.15,21.3,22.41,9.5,27.58,18.08,14.95,87.38,0.0
2021,11,19,22.88,20.43,21.65,22.94,8.51,27.65,19.15,15.2,86.88,0.0
2021,11,20,23.14,20.62,21.88,23.16,8.55,27.85,19.3,15.44,86.44,0.29
2021,11,21,23.87,21.49,22.68,24.01,7.89,28.33,20.44,16.24,87.19,0.1
2021,11,22,25.23,22.07,23.65,24.83,7.64,29.22,21.58,16.85,83.25,2.04
2021,11,23,24.87,21.94,23.4,24.76,8.53,29.24,20.71,16.72,84.69,1.11
2021,11,24,22.62,20.45,21.54,22.61,5.85,26.02,20.17,15.26,88.12,0.13
2021,11,25,22.42,18.84,20.63,22.09,8.87,27.25,18.39,13.73,81.0,0.0
2021,11,26,21.96,18.16,20.06,21.26,8.63,26.57,17.94,13.18,79.94,0.0
2021,11,27,20.19,16.98,18.58,19.86,9.83,25.76,15.93,12.21,83.06,0.0
2021,11,28,18.71,14.77,16.74,18.03,10.69,24.71,14.02,10.56,79.19,0.0
2021,11,29,18.08,14.79,16.44,17.51,10.65,24.35,13.69,10.62,82.31,0.0
2021,11,30,18.29,14.63,16.46,17.54,12.29,24.73,12.44,10.56,80.31,0.0
2021,12,1,18.66,14.92,16.8,17.78,11.66,24.64,12.97,10.68,80.19,0.0
2021,12,2,19.28,16.48,17.88,18.53,12.35,25.65,13.3,11.84,84.5,0.0
2021,12,3,18.69,17.38,18.03,18.19,8.49,23.05,14.55,12.51,91.44,0.35
2021,12,4,20.36,19.05,19.7,20.23,5.54,23.66,18.13,13.92,92.19,9.95
2021,12,5,22.13,21.24,21.69,21.93,5.77,25.4,19.62,16.11,94.75,34.36
2021,12,6,22.49,20.97,21.73,22.5,6.87,26.23,19.36,15.75,91.56,8.09
2021,12,7,21.31,19.3,20.3,21.35,8.88,26.11,17.24,14.16,88.62,0.0
2021,12,8,20.43,18.41,19.42,20.32,9.19,25.5,16.31,13.37,88.88,0.0
2021,12,9,19.51,18.39,18.94,19.33,4.13,22.01,17.87,13.31,93.31,4.2
2021,12,10,20.78,18.36,19.57,20.69,7.66,25.1,17.44,13.31,86.56,0.14
2021,12,11,20.63,17.93,19.28,20.46,9.52,25.83,16.3,12.94,85.5,0.0
2021,12,12,19.12,16.15,17.63,18.94,9.11,24.44,15.33,11.54,84.06,0.0
2021,12,13,18.97,15.36,17.16,18.44,10.08,24.08,14.0,10.99,81.0,0.0
2021,12,14,18.78,15.23,17.01,18.12,10.04,23.88,13.84,10.86,80.88,0.0
2021,12,15,18.22,14.1,16.15,17.23,9.52,23.0,13.48,10.13,77.88,0.0
2021,12,16,17.17,12.89,15.03,16.39,9.77,22.96,13.19,9.34,77.31,0.0
2021,12,17,17.12,12.55,14.83,15.83,13.58,23.81,10.23,9.22,75.5,0.0
2021,12,18,18.24,15.1,16.67,17.37,12.04,24.48,12.44,10.8,82.75,0.0
2021,12,19,17.39,12.6,15.0,16.49,10.25,22.75,12.51,9.22,75.25,0.0
2021,12,20,15.12,8.84,11.98,13.97,12.03,21.31,9.28,7.14,68.62,0.0
2021,12,21,13.7,7.41,10.55,12.53,13.77,20.83,7.06,6.47,67.62,0.0
2021,12,22,13.63,7.0,10.32,12.32,14.21,21.07,6.86,6.35,66.0,0.0
2021,12,23,15.33,7.61,11.48,13.43,14.62,22.43,7.8,6.59,61.69,0.0
2021,12,24,16.84,9.51,13.18,14.8,13.49,23.39,9.9,7.51,63.12,0.0
2021,12,25,17.96,13.01,15.48,15.98,9.98,23.31,13.33,9.58,73.31,0.0
2021,12,26,19.17,16.4,17.78,18.06,10.0,24.24,14.24,11.78,84.56,0.0
2021,12,27,19.22,16.84,18.03,18.65,8.51,23.83,15.33,12.08,86.75,0.0
2021,12,28,18.98,17.26,18.12,18.83,9.26,23.94,14.68,12.39,89.62,2.36
2021,12,29,19.11,17.12,18.12,18.93,8.86,23.89,15.03,12.27,88.94,5.32
2021,12,30,19.42,16.9,18.16,19.23,9.07,24.48,15.4,12.08,86.31,4.77
2021,12,31,19.01,16.49,17.75,18.83,8.91,23.97,15.05,11.78,86.06,0.0
2022,1,1,17.99,15.06,16.53,17.81,10.09,23.52,13.44,10.74,83.62,0.0
2022,1,2,17.01,12.62,14.82,16.67,11.38,23.08,11.71,9.16,76.81,0.0
2022,1,3,16.9,11.42,14.16,16.19,12.8,23.12,10.31,8.48,72.0,0.0
2022,1,4,17.34,12.05,14.69,16.28,13.34,24.01,10.66,8.85,72.31,0.0
2022,1,5,17.88,12.87,15.37,16.63,12.48,24.08,11.59,9.34,74.12,0.0
2022,1,6,18.87,13.89,16.38,17.49,12.17,24.67,12.49,10.01,74.25,0.0
2022,1,7,18.71,14.84,16.78,17.73,12.17,24.9,12.73,10.62,79.5,0.0
2022,1,8,18.38,14.37,16.37,17.38,11.75,24.53,12.78,10.25,79.0,0.0
2022,1,9,18.68,14.3,16.48,17.43,11.22,24.72,13.51,10.25,77.06,0.0
2022,1,10,19.53,14.98,17.26,18.05,9.64,24.58,14.94,10.74,76.0,0.0
2022,1,11,19.8,16.16,17.98,19.2,10.05,24.88,14.83,11.6,80.38,7.87
2022,1,12,18.08,16.81,17.44,17.95,4.43,20.67,16.25,12.02,92.44,9.3
2022,1,13,18.38,16.64,17.51,18.44,7.01,22.43,15.42,11.9,90.12,2.76
2022,1,14,18.06,16.65,17.36,18.09,5.23,21.34,16.11,11.9,91.75,4.09
2022,1,15,17.73,14.69,16.21,17.76,8.83,22.42,13.59,10.5,83.44,0.51
2022,1,16,17.55,13.69,15.62,17.1,10.9,23.29,12.39,9.83,79.56,0.0
2022,1,17,16.73,11.9,14.31,16.07,11.67,22.46,10.79,8.73,75.0,0.0
2022,1,18,16.15,10.23,13.19,15.59,13.91,23.13,9.22,7.81,70.12,0.0
2022,1,19,16.38,9.56,12.97,15.37,14.11,23.11,9.01,7.51,66.19,0.0
2022,1,20,17.01,9.43,13.22,15.5,13.66,23.47,9.8,7.45,62.69,0.0
2022,1,21,17.94,11.25,14.59,16.8,13.39,24.83,11.44,8.48,66.5,0.04
2022,1,22,19.13,14.37,16.76,18.12,11.92,25.31,13.39,10.38,76.12,0.02
2022,1,23,19.87,17.61,18.74,19.4,11.48,25.82,14.34,12.82,86.38,8.21
2022,1,24,19.98,16.44,18.22,20.0,9.01,25.19,16.19,11.84,81.5,2.21
2022,1,25,18.64,14.26,16.44,18.33,10.2,24.01,13.83,10.31,76.81,0.0
2022,1,26,17.84,13.57,15.71,17.69,11.38,23.88,12.5,9.83,77.56,0.0
2022,1,27,15.96,10.26,13.11,15.59,12.11,22.55,10.44,7.87,71.56,0.0
2022,1,28,14.59,7.91,11.25,14.26,14.15,22.04,7.89,6.71,66.94,0.0
2022,1,29,13.97,6.65,10.31,13.44,14.57,21.59,7.02,6.16,64.56,0.0
2022,1,30,15.03,7.42,11.23,14.08,15.94,23.1,7.15,6.53,63.12,0.0
2022,1,31,16.73,8.89,12.81,15.35,15.61,24.34,8.73,7.2,61.81,0.0
2022,2,1,17.73,10.07,13.9,16.57,16.2,26.17,9.98,7.81,63.0,0.0
2022,2,2,18.68,10.31,14.5,17.46,15.18,26.23,11.06,7.93,60.88,0.0
2022,2,3,19.18,14.4,16.8,18.23,11.8,25.73,13.93,10.56,75.0,0.28
2022,2,4,20.15,18.19,19.17,19.75,9.87,24.88,15.01,13.31,89.0,14.82
2022,2,5,16.59,8.58,12.58,15.99,14.12,24.08,9.95,7.08,63.12,0.0
2022,2,6,16.87,8.14,12.51,15.72,14.95,23.93,8.98,6.84,58.62,0.0
2022,2,7,17.65,9.8,13.73,16.42,14.62,24.39,9.78,7.63,62.62,0.0
2022,2,8,17.98,9.27,13.62,16.96,16.01,25.88,9.87,7.39,59.88,0.0
2022,2,9,18.65,12.94,15.8,17.76,12.51,25.81,13.3,9.4,71.44,0.0
2022,2,10,18.62,15.26,16.94,17.9,9.62,23.64,14.02,10.93,81.88,0.04
2022,2,11,18.51,12.5,15.5,18.35,12.82,25.63,12.8,9.16,71.12,0.0
2022,2,12,17.66,8.05,12.85,16.97,16.14,25.92,9.77,6.77,57.75,0.0
2022,2,13,18.3,8.43,13.37,17.0,15.62,25.8,10.17,6.96,56.81,0.0
2022,2,14,19.22,8.36,13.79,17.33,14.86,26.34,11.48,6.96,52.0,0.0
2022,2,15,19.24,9.69,14.47,17.86,14.76,26.9,12.13,7.63,56.88,0.0
2022,2,16,19.57,12.23,15.9,18.88,14.99,27.36,12.37,9.03,66.38,0.0
2022,2,17,20.72,15.1,17.91,20.33,14.73,28.35,13.62,10.86,74.0,0.19
2022,2,18,20.94,14.19,17.56,20.63,13.09,27.49,14.4,10.31,69.56,0.05
2022,2,19,21.34,12.82,17.08,20.34,13.85,28.12,14.26,9.46,62.69,0.0
2022,2,20,21.6,15.88,18.74,20.87,10.87,27.95,17.08,11.6,70.88,5.89
2022,2,21,21.46,10.65,16.06,20.69,15.62,28.88,13.26,8.24,55.25,0.01
2022,2,22,21.32,10.44,15.87,20.35,16.13,29.33,13.19,8.12,53.88,0.0
2022,2,23,21.9,17.51,19.71,22.26,13.29,29.38,16.09,12.63,78.69,0.0
2022,2,24,22.76,18.33,20.55,23.18,13.88,30.8,16.9,13.24,77.94,0.01
2022,2,25,23.01,18.35,20.68,23.44,13.7,30.77,17.08,13.31,77.12,0.7
2022,2,26,23.11,16.58,19.85,23.55,13.49,31.16,17.67,11.9,71.56,1.5
2022,2,27,23.65,15.33,19.5,23.58,13.01,30.94,17.93,11.05,65.0,0.12
2022,2,28,24.69,14.71,19.7,24.84,15.09,32.33,17.24,10.56,57.81,0.0
2022,3,1,24.9,15.52,20.21,25.26,12.39,32.0,19.61,11.17,59.81,0.49
2022,3,2,24.37,16.3,20.33,25.0,13.78,32.01,18.23,11.72,66.31,0.22
2022,3,3,24.65,16.06,20.36,25.05,13.94,32.5,18.56,11.6,64.88,0.0
2022,3,4,24.78,14.8,19.79,25.12,14.05,32.67,18.63,10.74,59.56,0.0
2022,3,5,25.27,16.63,20.95,25.47,14.85,33.19,18.34,12.08,64.0,0.0
2022,3,6,24.98,14.78,19.88,25.7,15.22,32.99,17.77,10.68,56.94,0.0
2022,3,7,25.17,14.76,19.97,25.85,15.19,33.58,18.4,10.74,58.62,0.0
2022,3,8,25.33,13.28,19.3,25.3,15.66,33.73,18.07,9.83,54.19,0.0
2022,3,9,25.57,11.97,18.77,25.57,17.8,34.8,17.01,8.97,48.19,0.0
2022,3,10,25.98,13.49,19.73,26.19,16.89,35.2,18.31,10.13,55.19,0.0
2022,3,11,26.06,14.13,20.09,26.69,16.52,35.05,18.54,10.38,54.5,0.0
2022,3,12,26.27,13.74,20.01,26.32,15.09,34.19,19.12,10.13,52.19,0.0
2022,3,13,26.14,10.72,18.43,26.15,17.6,34.8,17.19,8.3,42.75,0.0
2022,3,14,27.62,11.27,19.44,27.29,17.09,36.45,19.36,8.79,43.44,0.0
2022,3,15,27.94,11.73,19.83,27.98,17.44,37.08,19.65,8.91,42.44,0.0
2022,3,16,27.88,13.29,20.58,28.18,17.78,37.63,19.85,9.95,47.06,0.0
2022,3,17,28.05,18.22,23.13,29.4,17.0,37.44,20.44,13.55,62.88,0.0
2022,3,18,27.75,17.15,22.45,28.9,15.11,36.54,21.42,12.76,60.0,0.0
2022,3,19,27.05,14.9,20.98,28.48,17.66,36.71,19.05,10.99,55.88,0.0
2022,3,20,27.86,16.63,22.25,29.5,18.56,37.98,19.41,12.27,59.06,0.0
2022,3,21,28.62,19.14,23.88,29.87,15.8,37.12,21.33,14.22,63.12,0.0
2022,3,22,29.83,19.41,24.62,31.51,15.73,38.12,22.4,14.59,60.75,0.0
2022,3,23,30.11,18.98,24.55,31.94,15.03,38.35,23.32,14.22,58.38,0.0
2022,3,24,29.65,17.57,23.61,31.42,16.23,38.9,22.67,13.55,59.62,0.0
2022,3,25,29.74,18.69,24.22,31.15,17.09,39.4,22.32,14.16,61.38,0.0
2022,3,26,30.87,18.71,24.79,31.83,15.99,39.98,23.99,14.1,56.06,0.0
2022,3,27,30.76,15.19,22.98,32.3,15.92,39.33,23.4,11.47,46.38,0.0
2022,3,28,30.26,11.22,20.74,31.09,17.08,40.05,22.98,9.7,43.5,0.0
2022,3,29,30.01,10.81,20.41,30.98,18.0,40.25,22.25,8.97,38.5,0.0
2022,3,30,30.39,18.24,24.31,32.31,17.78,40.43,22.65,14.04,59.25,0.0
2022,3,31,30.77,21.53,26.15,32.81,15.81,39.88,24.08,16.6,65.0,0.0
2022,4,1,30.98,20.98,25.98,32.87,16.3,40.37,24.07,16.11,63.25,0.0
2022,4,2,31.43,20.41,25.92,33.67,16.3,40.82,24.52,15.69,60.38,0.0
2022,4,3,31.2,21.08,26.15,33.69,15.55,40.35,24.8,16.11,61.62,0.0
2022,4,4,30.99,20.17,25.58,33.13,14.98,39.88,24.9,15.26,59.25,0.0
2022,4,5,30.87,18.94,24.9,32.98,16.48,40.28,23.8,14.22,57.25,0.0
2022,4,6,30.8,18.88,24.83,32.89,16.86,40.41,23.55,14.16,57.44,0.04
2022,4,7,30.76,17.86,24.31,32.72,17.49,40.59,23.1,13.43,55.88,0.43
2022,4,8,30.87,16.36,23.62,32.63,18.14,40.67,22.53,12.27,51.31,0.16
2022,4,9,31.79,17.82,24.8,33.88,18.44,41.79,23.35,13.49,52.94,0.09
2022,4,10,32.22,17.83,25.02,34.58,18.34,42.35,24.01,13.61,52.25,0.0
2022,4,11,32.62,17.84,25.23,34.99,18.92,43.19,24.26,13.61,51.12,0.0
2022,4,12,32.87,17.92,25.4,35.77,18.85,43.41,24.56,13.67,51.06,0.02
2022,4,13,32.62,18.82,25.72,35.12,17.97,42.98,25.01,14.47,53.94,0.38
2022,4,14,33.7,17.17,25.44,35.39,17.77,43.58,25.8,13.0,45.81,0.0
2022,4,15,34.41,15.86,25.13,36.33,17.45,43.75,26.3,12.08,40.81,0.0
2022,4,16,34.41,16.26,25.33,36.34,17.05,43.63,26.58,12.08,39.0,0.12
2022,4,17,34.34,17.44,25.9,36.42,15.76,43.12,27.37,12.88,40.88,0.49
2022,4,18,34.21,15.47,24.84,36.87,17.86,44.19,26.33,11.72,40.44,0.0
2022,4,19,33.19,18.26,25.73,35.96,18.17,43.28,25.11,13.98,50.94,0.11
2022,4,20,33.57,19.07,26.32,36.4,18.72,44.12,25.39,14.53,51.25,0.03
2022,4,21,32.45,21.4,26.93,34.78,15.23,41.48,26.23,16.42,58.0,0.19
2022,4,22,33.88,18.17,26.02,36.33,16.66,42.4,25.74,13.79,47.88,0.55
2022,4,23,34.87,15.38,25.13,37.49,16.37,43.12,26.76,11.41,36.5,0.0
2022,4,24,35.26,15.4,25.33,37.27,16.97,43.92,26.95,11.54,36.69,0.01
2022,4,25,34.9,13.61,24.26,37.12,17.27,44.05,26.78,10.5,34.06,0.37
2022,4,26,34.55,15.6,25.08,37.24,17.77,44.22,26.44,12.39,42.81,0.0
2022,4,27,34.63,16.3,25.47,37.41,18.86,44.95,26.09,12.88,44.81,0.0
2022,4,28,35.06,16.53,25.8,37.91,19.66,45.48,25.81,12.94,44.62,0.0
2022,4,29,35.23,14.98,25.11,37.72,19.2,45.53,26.33,12.15,42.06,0.0
2022,4,30,34.4,18.6,26.5,36.73,17.99,44.37,26.37,14.1,47.0,0.02
2022,5,1,33.19,19.87,26.53,35.19,15.08,41.94,26.86,15.14,51.75,0.18
