-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 04/10/2023 
Location: Latitude  20.5035   Longitude 86.4199 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 17.76 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2022,7,5,27.93,25.34,26.63,28.26,4.02,30.23,26.21,20.39,86.25,16.86
2022,7,6,28.69,25.61,27.15,29.19,6.26,32.3,26.04,20.69,84.19,9.04
2022,7,7,28.1,26.12,27.12,28.16,3.52,30.2,26.69,21.3,89.25,8.46
2022,7,8,28.48,25.83,27.15,28.63,5.54,31.8,26.26,21.0,86.06,10.16
2022,7,9,27.87,25.37,26.62,28.01,4.74,30.71,25.97,20.45,86.56,9.27
2022,7,10,28.53,25.93,27.23,28.62,5.2,31.62,26.42,21.18,86.31,15.08
2022,7,11,28.36,26.02,27.19,28.51,5.3,31.13,25.84,21.3,87.44,11.42
2022,7,12,29.23,26.07,27.65,29.86,6.39,32.87,26.48,21.36,83.88,10.61
2022,7,13,28.25,25.76,27.01,28.41,4.65,30.86,26.21,21.06,86.75,15.02
2022,7,14,28.19,25.41,26.8,28.71,6.35,31.99,25.64,20.57,85.5,12.24
2022,7,15,28.76,26.13,27.44,29.01,6.29,32.43,26.14,21.42,86.25,15.3
2022,7,16,28.99,26.24,27.62,29.37,6.02,32.58,26.57,21.55,85.75,21.43
2022,7,17,28.58,26.05,27.31,28.9,4.95,31.59,26.64,21.24,86.62,29.42
2022,7,18,28.63,25.76,27.2,28.87,5.61,31.89,26.28,20.87,85.06,10.33
2022,7,19,28.83,24.98,26.9,29.06,6.62,32.71,26.08,19.9,81.06,4.4
2022,7,20,28.84,25.85,27.35,29.05,6.4,32.34,25.95,21.0,84.69,14.82
2022,7,21,28.39,26.15,27.26,28.59,4.84,31.15,26.32,21.36,88.12,6.73
2022,7,22,28.76,26.24,27.5,29.07,5.44,31.91,26.48,21.48,86.75,11.66
2022,7,23,28.48,26.09,27.28,28.68,5.51,31.65,26.14,21.3,87.31,11.3
2022,7,24,28.15,25.87,27.01,28.32,4.3,30.63,26.33,21.0,87.75,14.29
2022,7,25,27.61,25.65,26.63,27.51,3.5,29.44,25.94,20.63,89.19,7.66
2022,7,26,27.98,25.36,26.67,28.12,5.06,30.9,25.84,20.26,86.12,4.95
2022,7,27,28.2,25.07,26.64,28.51,5.69,31.48,25.79,19.9,83.69,2.05
2022,7,28,28.26,25.4,26.83,28.55,7.05,32.04,24.99,20.32,85.25,1.52
2022,7,29,28.55,25.75,27.15,28.72,6.31,32.15,25.84,20.75,85.44,14.06
2022,7,30,28.87,26.09,27.48,28.98,6.57,32.5,25.93,21.24,85.56,5.07
2022,7,31,28.87,26.41,27.64,28.97,6.32,32.33,26.01,21.67,87.12,5.75
2022,8,1,28.58,26.64,27.62,28.52,4.38,31.09,26.71,21.97,89.44,7.96
2022,8,2,29.15,26.4,27.77,29.53,7.14,33.0,25.87,21.67,85.81,7.1
2022,8,3,28.34,25.57,26.96,28.66,5.86,31.62,25.76,20.63,85.56,1.82
2022,8,4,28.13,25.14,26.63,28.34,5.46,30.9,25.44,20.08,84.31,4.77
2022,8,5,28.37,25.58,26.97,28.87,5.85,31.74,25.89,20.63,85.38,7.12
2022,8,6,28.21,26.01,27.11,28.32,5.56,31.19,25.62,21.24,88.19,17.99
2022,8,7,28.28,26.5,27.39,28.23,4.3,31.01,26.7,21.91,90.25,21.03
2022,8,8,27.69,25.81,26.75,27.67,3.96,29.99,26.03,21.06,89.62,32.32
2022,8,9,27.87,26.01,26.94,27.87,4.45,30.41,25.97,21.36,89.75,21.3
2022,8,10,27.48,25.85,26.67,27.27,2.77,29.25,26.48,21.12,90.81,42.03
2022,8,11,27.83,26.09,26.96,27.58,3.5,30.01,26.51,21.3,90.38,41.18
2022,8,12,27.73,26.12,26.93,27.62,3.92,30.07,26.15,21.36,91.06,23.83
2022,8,13,27.92,26.21,27.07,27.89,5.51,30.96,25.45,21.55,90.62,28.97
2022,8,14,27.15,25.8,26.48,27.05,3.18,28.91,25.73,21.0,92.31,45.5
2022,8,15,27.55,25.71,26.62,27.18,3.91,29.97,26.06,20.81,89.75,3.36
2022,8,16,28.3,25.77,27.04,28.3,5.95,31.68,25.73,20.81,86.69,2.35
2022,8,17,27.89,25.98,26.94,27.73,4.9,30.66,25.76,21.12,89.62,7.21
2022,8,18,27.94,26.56,27.26,27.7,4.28,30.3,26.01,21.91,92.19,17.64
2022,8,19,27.0,25.91,26.45,26.69,3.3,28.71,25.4,21.12,93.62,32.83
2022,8,20,26.74,25.7,26.22,26.48,3.07,28.24,25.16,20.94,93.94,4.72
2022,8,21,28.1,26.23,27.16,28.0,5.02,30.75,25.74,21.48,89.81,5.51
2022,8,22,27.98,25.96,26.97,27.83,4.41,30.55,26.14,21.12,89.19,5.24
2022,8,23,27.01,25.79,26.4,27.07,3.31,28.82,25.51,20.87,93.0,33.18
2022,8,24,26.96,25.5,26.23,27.0,4.41,29.61,25.19,20.51,91.81,17.19
2022,8,25,27.9,24.88,26.39,28.1,7.03,31.77,24.74,19.71,84.62,0.4
2022,8,26,28.08,25.45,26.76,28.29,7.31,31.96,24.65,20.45,86.31,0.19
2022,8,27,27.55,25.95,26.75,27.42,3.8,29.57,25.76,21.06,91.12,6.52
2022,8,28,27.69,25.88,26.78,27.67,4.31,30.06,25.76,20.94,90.06,3.25
2022,8,29,27.98,25.59,26.79,28.08,5.23,31.04,25.81,20.57,87.19,1.15
2022,8,30,28.12,25.51,26.82,28.34,6.09,31.53,25.44,20.45,86.25,0.77
2022,8,31,27.71,25.59,26.65,27.87,5.4,30.56,25.17,20.57,88.62,1.49
2022,9,1,27.86,25.67,26.76,27.92,5.7,31.1,25.4,20.63,88.31,0.69
2022,9,2,27.89,25.68,26.78,27.93,5.64,30.98,25.34,20.63,88.12,0.79
2022,9,3,27.9,26.0,26.95,27.81,4.86,30.69,25.83,21.12,89.56,2.41
2022,9,4,28.13,26.15,27.14,27.98,4.73,30.76,26.04,21.3,89.19,4.57
2022,9,5,28.28,25.75,27.01,28.34,5.77,31.2,25.44,20.75,86.56,2.1
2022,9,6,28.47,26.08,27.27,28.56,5.7,31.48,25.77,21.18,87.38,2.51
2022,9,7,28.19,26.05,27.12,28.08,3.81,30.43,26.62,21.12,88.31,7.31
2022,9,8,27.82,26.37,27.09,27.58,3.52,29.69,26.18,21.55,91.81,42.8
2022,9,9,28.19,26.44,27.31,27.98,3.98,30.62,26.65,21.67,90.38,8.69
2022,9,10,27.33,25.96,26.64,27.15,3.01,29.09,26.08,21.06,92.19,17.24
2022,9,11,27.62,26.3,26.96,27.37,2.75,29.03,26.28,21.61,92.5,31.1
2022,9,12,27.66,26.12,26.89,27.19,2.64,29.3,26.65,21.3,91.25,12.04
2022,9,13,27.73,26.27,27.01,27.37,3.33,29.72,26.39,21.42,91.69,7.33
2022,9,14,27.19,26.0,26.6,26.93,2.71,28.9,26.18,21.06,93.12,5.82
2022,9,15,27.49,25.88,26.69,27.33,3.92,29.69,25.77,20.94,91.06,1.89
2022,9,16,27.23,25.98,26.61,27.07,3.1,29.23,26.13,21.12,92.94,1.91
2022,9,17,27.27,25.92,26.6,27.13,4.15,29.57,25.42,21.06,92.44,5.83
2022,9,18,27.88,25.37,26.62,27.76,5.06,30.41,25.35,20.32,86.56,13.42
2022,9,19,27.61,25.68,26.65,27.67,5.16,30.72,25.55,20.75,89.44,12.82
2022,9,20,27.46,24.9,26.18,27.98,6.76,31.15,24.39,19.84,86.56,9.12
2022,9,21,27.52,25.65,26.59,27.44,4.57,30.4,25.83,20.69,89.75,8.15
2022,9,22,27.59,26.11,26.85,27.5,4.55,30.12,25.57,21.24,91.69,5.37
2022,9,23,27.86,25.66,26.76,27.94,5.62,31.14,25.51,20.69,88.31,5.55
2022,9,24,28.11,25.27,26.69,28.13,6.46,31.48,25.02,20.2,85.19,4.2
2022,9,25,27.19,24.7,25.94,27.08,5.13,30.04,24.9,19.47,86.75,4.92
2022,9,26,27.69,24.8,26.25,27.79,5.67,31.12,25.44,19.59,84.94,3.58
2022,9,27,27.57,24.9,26.23,27.76,5.31,30.77,25.47,19.71,85.88,1.78
2022,9,28,27.52,25.09,26.3,27.6,4.96,30.49,25.53,19.96,86.94,1.1
2022,9,29,27.65,25.36,26.51,27.65,5.95,31.06,25.11,20.32,87.69,2.26
2022,9,30,27.71,25.13,26.42,27.53,5.87,31.02,25.15,20.02,86.19,1.33
2022,10,1,27.42,24.9,26.15,27.38,6.68,30.76,24.08,19.78,86.56,2.12
2022,10,2,27.64,25.22,26.43,27.72,5.63,30.99,25.37,20.2,87.06,9.77
2022,10,3,27.23,25.4,26.31,27.23,4.42,29.89,25.47,20.39,90.0,22.69
2022,10,4,27.87,26.43,27.15,27.57,3.84,30.17,26.33,21.67,91.88,48.74
2022,10,5,27.66,25.77,26.72,27.41,4.5,30.37,25.87,20.75,89.62,12.27
2022,10,6,27.13,25.35,26.24,27.01,4.39,29.94,25.55,20.2,90.19,15.11
2022,10,7,26.95,25.2,26.08,26.83,4.49,29.63,25.14,20.02,90.31,7.0
2022,10,8,27.01,24.94,25.98,27.02,5.12,29.99,24.87,19.71,88.81,3.4
2022,10,9,26.77,25.17,25.97,26.59,3.94,29.13,25.19,19.96,91.06,7.92
2022,10,10,26.75,25.04,25.89,26.63,3.9,29.02,25.12,19.78,90.44,6.21
2022,10,11,26.57,24.73,25.65,26.73,5.59,29.7,24.11,19.47,89.94,2.83
2022,10,12,26.4,24.53,25.47,26.45,4.84,29.08,24.24,19.23,89.75,13.51
2022,10,13,26.9,24.16,25.54,27.25,6.3,30.65,24.35,18.8,85.56,4.39
2022,10,14,26.74,24.48,25.61,26.83,6.32,30.23,23.9,19.17,87.75,4.27
2022,10,15,27.19,24.65,25.91,27.24,6.44,30.84,24.41,19.35,86.44,0.81
2022,10,16,27.19,24.7,25.94,27.07,7.16,30.83,23.68,19.41,86.62,1.02
2022,10,17,26.89,24.5,25.69,26.72,6.32,30.07,23.74,19.17,87.06,1.59
2022,10,18,26.8,23.83,25.32,26.47,6.04,29.79,23.76,18.43,84.12,0.07
2022,10,19,26.15,23.17,24.66,26.05,7.52,30.08,22.56,17.7,84.12,0.08
2022,10,20,25.4,23.06,24.23,25.35,6.81,29.27,22.46,17.58,87.31,0.13
2022,10,21,24.36,21.03,22.69,24.14,8.69,29.1,20.4,15.5,82.56,0.0
2022,10,22,24.65,21.75,23.2,24.6,9.73,29.78,20.05,16.24,84.62,0.01
2022,10,23,24.88,22.66,23.77,24.87,7.63,29.05,21.42,17.21,88.0,0.23
2022,10,24,24.49,22.61,23.55,24.34,5.72,27.7,21.98,17.21,89.5,1.18
2022,10,25,25.59,22.1,23.85,25.53,9.57,30.47,20.9,16.6,82.06,0.03
2022,10,26,25.6,20.22,22.9,24.87,9.26,29.88,20.62,14.71,73.69,0.0
2022,10,27,24.73,18.61,21.67,23.88,10.56,29.4,18.83,13.31,70.25,0.0
2022,10,28,24.17,18.59,21.38,23.55,10.02,29.07,19.05,13.31,72.12,0.0
2022,10,29,23.44,18.19,20.81,22.44,10.02,28.23,18.22,13.0,73.19,0.0
2022,10,30,22.67,17.37,20.01,22.22,11.59,28.23,16.64,12.33,73.31,0.0
2022,10,31,24.17,20.18,22.18,23.95,9.95,29.05,19.1,14.71,79.12,0.0
2022,11,1,24.73,21.15,22.94,24.28,8.98,28.84,19.85,15.62,81.06,0.0
2022,11,2,25.3,21.71,23.5,25.15,8.68,29.55,20.87,16.17,81.25,0.0
2022,11,3,25.23,20.95,23.09,24.64,6.36,28.26,21.9,15.44,77.94,0.0
2022,11,4,23.88,18.19,21.04,22.9,10.66,28.71,18.06,12.94,71.94,0.0
2022,11,5,23.48,18.34,20.91,22.51,10.91,28.6,17.69,13.12,73.75,0.0
2022,11,6,23.87,19.1,21.49,22.76,8.16,27.91,19.76,13.67,75.19,0.0
2022,11,7,23.43,19.09,21.26,22.79,9.32,27.9,18.58,13.67,77.81,0.0
2022,11,8,23.8,19.12,21.46,23.03,8.21,28.17,19.96,13.73,75.81,0.0
2022,11,9,23.61,18.79,21.2,22.67,8.55,27.72,19.16,13.43,75.06,0.0
2022,11,10,23.24,18.32,20.78,22.43,10.2,27.98,17.8,13.06,74.69,0.0
2022,11,11,23.01,18.42,20.71,22.48,9.8,27.9,18.1,13.12,76.31,0.0
2022,11,12,22.58,18.39,20.49,22.05,10.31,27.98,17.68,13.12,78.06,0.0
2022,11,13,21.7,16.6,19.15,20.79,10.29,26.9,16.61,11.72,74.19,0.0
2022,11,14,20.8,15.23,18.01,19.76,11.66,26.44,14.78,10.74,71.69,0.0
2022,11,15,20.46,14.65,17.55,19.49,12.2,26.44,14.25,10.31,70.81,0.0
2022,11,16,20.57,15.91,18.24,19.87,12.37,26.77,14.4,11.23,75.81,0.0
2022,11,17,20.76,16.73,18.74,20.25,12.69,27.58,14.9,11.84,79.19,0.0
2022,11,18,20.51,16.84,18.68,20.18,11.46,26.9,15.44,11.9,81.06,0.0
2022,11,19,19.61,15.13,17.37,19.38,10.59,25.73,15.12,10.68,77.56,0.0
2022,11,20,20.44,15.83,18.13,20.26,11.43,26.09,14.66,11.23,76.12,0.0
2022,11,21,22.2,17.62,19.91,21.85,9.38,27.15,17.77,12.51,76.5,0.0
2022,11,22,22.37,17.46,19.92,21.94,9.8,27.46,17.66,12.39,75.25,0.0
2022,11,23,21.52,16.65,19.08,20.8,9.94,26.58,16.65,11.78,75.0,0.0
2022,11,24,20.91,15.51,18.21,19.85,11.64,26.7,15.06,10.93,72.56,0.0
2022,11,25,20.12,14.26,17.19,19.08,12.55,26.61,14.05,10.07,70.75,0.0
2022,11,26,19.6,13.19,16.4,18.37,13.55,26.32,12.77,9.4,68.38,0.0
2022,11,27,19.56,12.85,16.2,18.3,12.3,25.65,13.35,9.22,66.75,0.0
2022,11,28,19.88,15.2,17.54,18.95,12.09,25.71,13.62,10.8,75.25,0.0
2022,11,29,21.51,17.05,19.28,21.16,11.41,27.51,16.1,12.08,77.44,0.0
2022,11,30,22.4,18.64,20.51,22.29,9.84,27.75,17.9,13.37,80.62,0.0
2022,12,1,22.56,18.04,20.3,22.23,9.68,27.93,18.25,12.82,77.12,0.0
2022,12,2,21.96,17.37,19.67,21.23,10.3,27.28,16.98,12.33,76.75,0.0
2022,12,3,20.75,16.19,18.47,20.15,10.52,26.45,15.93,11.41,77.12,0.0
2022,12,4,20.37,16.34,18.35,19.82,11.55,26.69,15.15,11.54,79.25,0.0
2022,12,5,20.08,15.49,17.79,19.23,11.59,26.3,14.72,10.86,76.75,0.0
2022,12,6,19.44,14.71,17.07,18.66,12.45,25.96,13.52,10.38,76.38,0.0
2022,12,7,18.26,13.08,15.67,17.48,11.13,23.87,12.74,9.34,73.88,0.0
2022,12,8,17.89,12.53,15.21,17.55,11.96,24.65,12.69,8.97,73.38,0.0
2022,12,9,18.44,13.64,16.04,18.46,12.34,24.9,12.56,9.77,75.62,0.36
2022,12,10,20.5,15.23,17.87,20.52,10.49,26.44,15.94,10.74,73.69,0.29
2022,12,11,21.16,15.33,18.24,20.8,10.26,26.96,16.7,10.8,71.31,0.01
2022,12,12,21.24,14.9,18.08,20.3,13.23,28.01,14.78,10.5,69.12,0.0
2022,12,13,22.11,15.62,18.86,21.13,13.95,28.94,15.01,10.99,68.94,0.0
2022,12,14,22.05,16.05,19.05,21.79,12.19,28.9,16.71,11.29,70.88,0.0
2022,12,15,22.23,16.21,19.23,22.1,11.88,28.46,16.58,11.41,71.38,0.0
2022,12,16,21.4,15.24,18.32,21.13,11.07,27.54,16.47,10.74,70.12,0.0
2022,12,17,19.91,12.71,16.31,19.51,13.34,27.09,13.75,9.16,67.19,0.0
