-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 04/10/2023 
Location: Latitude  22.0523   Longitude 83.9096 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 295.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2022,11,6,22.17,17.94,20.06,21.69,8.48,26.58,18.11,13.12,77.69,0.0
2022,11,7,22.41,17.53,19.98,21.73,8.34,26.34,18.0,12.82,74.88,0.0
2022,11,8,21.78,17.82,19.8,21.32,7.65,25.31,17.66,13.06,78.62,0.0
2022,11,9,21.73,17.05,19.39,21.19,8.76,25.54,16.79,12.39,75.75,0.0
2022,11,10,21.45,15.83,18.64,20.67,9.68,26.0,16.33,11.47,71.56,0.0
2022,11,11,21.09,15.41,18.26,20.37,11.47,26.38,14.92,11.17,71.25,0.0
2022,11,12,20.83,15.43,18.13,20.24,10.88,26.17,15.3,11.17,73.12,0.0
2022,11,13,19.55,13.21,16.38,18.76,11.27,25.13,13.86,9.7,68.44,0.0
2022,11,14,18.83,12.15,15.49,18.05,12.26,24.69,12.42,9.03,67.0,0.0
2022,11,15,18.89,13.2,16.05,18.25,12.3,25.15,12.85,9.7,71.25,0.0
2022,11,16,19.57,13.7,16.63,18.64,12.62,25.77,13.15,10.01,70.88,0.0
2022,11,17,20.1,13.98,17.04,18.94,12.24,25.85,13.61,10.19,69.38,0.0
2022,11,18,19.39,14.36,16.87,18.98,11.19,25.1,13.91,10.44,74.19,0.0
2022,11,19,18.13,11.98,15.06,17.57,11.31,23.58,12.26,8.97,68.56,0.0
2022,11,20,17.8,11.89,14.84,17.0,12.95,24.33,11.38,8.97,69.69,0.0
2022,11,21,17.9,11.66,14.78,17.3,13.77,25.12,11.35,8.79,68.38,0.0
2022,11,22,18.2,12.12,15.16,17.28,13.62,25.08,11.46,9.03,69.5,0.0
2022,11,23,18.38,13.15,15.76,17.9,12.85,24.92,12.07,9.7,73.19,0.0
2022,11,24,18.33,11.77,15.05,17.54,12.86,24.8,11.94,8.85,67.31,0.0
2022,11,25,17.92,10.73,14.32,16.83,13.11,24.33,11.23,8.24,64.38,0.0
2022,11,26,17.34,11.19,14.27,16.45,12.62,23.61,10.99,8.54,68.31,0.0
2022,11,27,17.68,11.17,14.42,16.62,12.0,23.88,11.88,8.54,67.0,0.0
2022,11,28,18.23,12.01,15.12,17.09,12.28,24.29,12.01,8.97,68.25,0.0
2022,11,29,18.89,12.65,15.76,17.51,12.81,24.87,12.07,9.4,68.44,0.0
2022,11,30,18.89,13.68,16.28,18.05,12.27,25.07,12.8,10.01,73.06,0.0
2022,12,1,18.9,13.52,16.21,18.04,12.12,25.23,13.1,9.95,72.12,0.0
2022,12,2,18.98,13.74,16.36,18.12,12.2,25.1,12.9,10.13,72.56,0.0
2022,12,3,19.55,15.05,17.3,18.53,11.24,25.08,13.83,10.93,76.25,0.0
2022,12,4,19.57,14.29,16.93,18.45,11.19,25.03,13.84,10.44,73.06,0.0
2022,12,5,19.03,13.69,16.36,17.77,11.48,24.48,13.0,10.01,72.44,0.0
2022,12,6,17.89,12.47,15.18,17.37,12.28,24.32,12.05,9.28,72.12,0.0
2022,12,7,16.73,10.25,13.48,16.2,12.46,23.08,10.62,8.0,67.25,0.0
2022,12,8,16.25,9.83,13.04,15.61,12.63,22.81,10.17,7.75,67.44,0.0
2022,12,9,16.58,9.39,12.98,15.62,11.96,22.51,10.55,7.57,64.0,0.0
2022,12,10,17.73,11.74,14.74,16.87,11.9,23.95,12.05,8.85,69.19,0.0
2022,12,11,19.15,12.68,15.91,18.07,11.89,25.12,13.23,9.4,67.62,0.0
2022,12,12,20.39,12.36,16.37,18.67,12.23,26.48,14.25,9.22,61.19,0.0
2022,12,13,20.33,13.12,16.73,19.3,11.33,26.41,15.09,9.7,64.44,0.0
2022,12,14,20.46,13.73,17.09,19.75,11.32,26.26,14.94,10.07,66.56,0.0
2022,12,15,19.84,12.74,16.3,19.34,11.07,25.82,14.75,9.4,65.0,0.0
2022,12,16,18.91,13.07,15.99,18.46,11.77,25.31,13.54,9.7,70.06,0.0
2022,12,17,17.18,9.84,13.51,16.73,13.35,24.4,11.05,7.75,64.06,0.0
2022,12,18,16.52,8.32,12.42,15.69,13.95,23.62,9.67,7.02,60.5,0.0
2022,12,19,16.52,8.76,12.64,15.47,13.85,23.22,9.37,7.2,62.06,0.0
2022,12,20,17.93,10.05,13.99,16.58,13.12,24.76,11.64,7.93,61.5,0.0
2022,12,21,17.47,10.42,13.94,16.67,13.52,24.4,10.88,8.12,64.81,0.0
2022,12,22,18.07,8.8,13.43,16.65,14.05,24.6,10.55,7.26,56.62,0.0
2022,12,23,19.01,10.57,14.79,17.35,13.34,25.54,12.19,8.18,59.44,0.0
2022,12,24,19.51,11.48,15.5,17.52,13.08,26.05,12.98,8.67,61.12,0.0
2022,12,25,19.63,12.84,16.23,17.93,12.47,25.93,13.46,9.52,66.0,0.0
2022,12,26,19.98,13.83,16.9,18.67,12.36,26.02,13.66,10.07,69.12,0.0
2022,12,27,19.72,14.98,17.35,19.13,11.46,25.89,14.43,10.86,75.5,0.0
2022,12,28,18.53,12.95,15.74,18.42,11.86,25.61,13.75,9.58,71.81,0.0
2022,12,29,16.65,6.73,11.69,16.17,14.74,24.27,9.53,6.29,54.5,0.0
2022,12,30,17.61,7.83,12.73,16.67,14.32,24.8,10.48,6.77,54.56,0.0
2022,12,31,18.83,10.59,14.71,17.65,13.23,25.65,12.43,8.18,60.25,0.0
2023,1,1,17.68,10.44,14.06,17.35,13.8,24.86,11.06,8.06,64.5,0.0
2023,1,2,17.19,11.9,14.54,17.21,12.41,23.9,11.51,8.91,72.44,0.0
2023,1,3,17.19,12.69,14.94,17.28,12.27,23.73,11.45,9.34,76.44,0.0
2023,1,4,16.86,13.12,14.99,17.13,10.62,22.69,12.08,9.64,79.5,0.03
2023,1,5,16.23,11.26,13.74,16.62,11.69,22.65,10.97,8.54,73.62,0.04
2023,1,6,14.8,5.51,10.15,15.01,14.59,23.11,8.51,5.74,56.44,0.0
2023,1,7,13.3,3.51,8.4,13.66,17.98,22.85,4.87,5.0,55.81,0.0
2023,1,8,14.17,4.08,9.12,14.11,15.97,22.28,6.32,5.25,53.31,0.0
2023,1,9,15.4,6.55,10.98,15.19,15.52,23.6,8.08,6.23,57.44,0.0
2023,1,10,16.28,6.42,11.35,15.89,16.23,24.87,8.64,6.16,54.62,0.0
2023,1,11,16.89,6.43,11.65,15.99,16.23,25.19,8.96,6.16,52.94,0.0
2023,1,12,17.08,7.62,12.34,15.97,16.27,25.1,8.83,6.71,55.88,0.0
2023,1,13,18.46,9.3,13.88,16.83,13.68,25.68,12.0,7.51,56.75,0.0
2023,1,14,18.81,10.14,14.48,17.34,12.23,25.51,13.28,7.93,58.44,0.0
2023,1,15,18.03,10.86,14.44,17.9,13.34,25.45,12.11,8.3,65.0,0.0
2023,1,16,17.41,9.15,13.29,17.16,14.31,24.73,10.42,7.45,60.06,0.0
2023,1,17,17.67,9.94,13.81,17.31,13.48,24.49,11.01,7.87,61.75,0.0
2023,1,18,18.31,10.96,14.63,17.84,12.11,24.46,12.36,8.42,63.5,0.0
2023,1,19,18.42,12.12,15.27,18.08,13.2,25.12,11.93,9.03,68.62,0.0
2023,1,20,19.08,12.2,15.65,18.37,13.84,25.72,11.88,9.09,66.44,0.0
2023,1,21,20.29,12.44,16.37,19.43,14.08,27.29,13.2,9.22,63.19,0.0
2023,1,22,20.23,11.69,15.95,19.58,13.01,26.68,13.67,8.79,60.31,0.0
2023,1,23,20.87,10.32,15.6,19.91,14.35,28.41,14.06,8.0,53.88,0.0
2023,1,24,20.82,10.38,15.6,20.14,15.59,28.7,13.12,8.06,54.44,0.0
2023,1,25,21.58,10.55,16.06,20.84,15.3,29.23,13.93,8.12,51.81,0.0
2023,1,26,22.24,11.79,17.01,21.63,14.76,29.65,14.89,8.85,54.06,0.0
2023,1,27,21.66,13.25,17.46,22.01,13.51,28.9,15.4,9.7,61.31,0.0
2023,1,28,21.74,12.75,17.25,21.72,13.74,28.51,14.77,9.4,59.0,0.0
2023,1,29,21.7,11.79,16.74,21.41,14.29,28.64,14.36,8.85,55.31,0.0
2023,1,30,21.78,13.32,17.55,22.01,13.63,28.87,15.23,9.77,60.62,0.0
2023,1,31,21.73,8.77,15.25,22.12,14.97,29.44,14.47,7.32,46.0,0.0
2023,2,1,20.07,9.87,14.97,20.84,14.15,28.43,14.27,7.87,55.0,0.0
2023,2,2,18.0,3.0,10.5,18.54,17.59,27.48,9.9,4.88,40.69,0.0
2023,2,3,18.13,2.55,10.33,18.18,18.66,28.32,9.65,4.7,39.25,0.0
2023,2,4,18.94,4.42,11.68,19.06,19.24,29.33,10.09,5.37,42.0,0.0
2023,2,5,19.95,4.72,12.33,19.62,17.46,29.05,11.58,5.49,39.94,0.0
2023,2,6,20.4,5.99,13.19,20.33,17.0,29.42,12.42,5.98,42.12,0.0
2023,2,7,20.87,7.12,14.0,20.81,15.98,29.58,13.61,6.47,43.69,0.0
2023,2,8,20.55,6.46,13.51,20.6,16.38,29.32,12.94,6.16,43.0,0.0
2023,2,9,20.64,4.58,12.61,20.62,17.85,29.7,11.85,5.43,37.75,0.0
2023,2,10,21.31,5.6,13.46,21.01,17.48,30.08,12.6,5.86,38.69,0.0
2023,2,11,22.3,6.79,14.55,21.48,17.22,31.4,14.18,6.35,39.69,0.0
2023,2,12,21.58,5.65,13.62,21.77,16.77,31.3,14.52,5.86,39.5,0.0
2023,2,13,19.31,1.15,10.23,19.53,18.21,29.22,11.01,4.27,33.31,0.0
2023,2,14,19.15,1.15,10.15,19.68,19.66,29.63,9.98,4.33,33.69,0.0
2023,2,15,20.2,4.11,12.15,20.48,19.2,30.66,11.46,5.31,37.75,0.0
2023,2,16,21.2,5.99,13.59,21.36,17.66,30.02,12.37,5.98,39.88,0.0
2023,2,17,22.24,12.23,17.24,22.58,14.32,29.29,14.97,9.16,56.25,0.0
2023,2,18,23.2,13.62,18.4,23.49,14.15,29.76,15.61,10.01,57.5,0.0
2023,2,19,23.83,12.42,18.12,24.11,14.31,31.23,16.9,9.28,51.25,0.0
2023,2,20,23.62,7.63,15.62,23.39,16.81,32.12,15.31,6.71,39.31,0.0
2023,2,21,24.01,6.77,15.39,23.81,17.79,33.76,15.97,6.35,36.06,0.0
2023,2,22,24.26,6.05,15.16,23.9,17.38,34.03,16.65,6.04,34.5,0.0
2023,2,23,24.74,5.9,15.33,23.85,17.27,33.51,16.25,5.98,32.19,0.0
2023,2,24,25.03,6.97,16.0,24.75,17.57,33.57,16.0,6.41,34.19,0.0
2023,2,25,24.72,6.54,15.62,24.64,17.06,32.75,15.69,6.23,33.56,0.0
2023,2,26,24.82,6.29,15.55,24.68,17.11,32.85,15.74,6.1,32.31,0.0
2023,2,27,24.9,6.47,15.68,24.87,16.85,32.83,15.97,6.23,32.75,0.0
2023,2,28,25.17,7.65,16.4,25.39,16.7,33.19,16.48,6.71,34.94,0.0
2023,3,1,25.87,8.76,17.31,26.08,16.0,33.56,17.56,7.26,36.12,0.0
2023,3,2,25.9,8.9,17.4,26.12,16.0,33.76,17.76,7.32,36.06,0.0
2023,3,3,26.37,8.03,17.19,26.72,16.38,34.84,18.46,6.9,33.94,0.0
2023,3,4,26.55,6.77,16.65,26.67,17.88,35.59,17.71,6.29,30.94,0.0
2023,3,5,26.66,8.72,17.69,27.43,17.21,35.29,18.08,7.2,34.62,0.0
2023,3,6,26.9,9.03,17.97,27.89,15.1,34.72,19.62,7.32,34.44,0.0
2023,3,7,26.47,8.47,17.47,27.6,16.19,34.87,18.68,7.08,34.38,0.0
2023,3,8,26.32,9.56,17.94,27.1,14.11,33.47,19.36,7.63,36.44,0.06
2023,3,9,26.94,8.92,17.93,27.43,13.98,33.66,19.69,7.26,33.75,0.0
2023,3,10,26.73,8.44,17.58,27.73,14.45,34.12,19.67,7.08,33.25,0.0
2023,3,11,26.87,7.6,17.23,27.38,15.88,34.61,18.73,6.65,31.5,0.01
2023,3,12,26.86,7.68,17.27,27.76,16.7,34.99,18.29,6.71,31.81,0.0
2023,3,13,27.41,7.59,17.51,28.6,16.38,35.62,19.23,6.71,30.62,0.0
2023,3,14,27.36,7.05,17.21,28.04,15.08,35.26,20.18,6.47,29.06,0.0
2023,3,15,27.88,7.3,17.59,28.87,16.09,36.06,19.98,6.59,29.12,0.0
2023,3,16,28.51,8.4,18.45,29.08,13.48,35.76,22.27,7.08,29.5,0.0
2023,3,17,25.59,12.34,18.97,26.12,9.45,30.88,21.44,9.22,45.06,2.43
2023,3,18,25.48,14.98,20.23,26.76,10.23,31.23,20.98,10.93,54.31,4.66
2023,3,19,22.17,16.11,19.14,22.44,6.13,25.4,19.26,11.78,69.56,7.71
2023,3,20,22.88,15.42,19.15,24.09,12.08,29.03,16.95,11.29,66.81,2.62
2023,3,21,24.08,13.73,18.9,24.12,10.34,29.23,18.89,10.07,53.94,2.04
2023,3,22,24.8,14.48,19.64,25.29,10.59,30.19,19.59,10.62,53.94,3.2
2023,3,23,25.46,12.62,19.04,26.74,13.99,32.33,18.34,9.4,47.81,0.0
2023,3,24,26.73,12.37,19.55,28.08,14.62,33.73,19.12,9.22,43.06,0.0
2023,3,25,28.2,13.78,20.99,29.4,14.61,35.41,20.8,10.13,43.69,0.0
2023,3,26,28.86,13.51,21.19,29.4,12.0,35.04,23.04,9.95,40.56,1.07
2023,3,27,27.77,15.15,21.46,28.53,12.87,34.38,21.51,11.05,48.25,2.62
2023,3,28,28.93,13.89,21.4,29.77,14.98,35.9,20.93,10.19,42.19,0.0
2023,3,29,29.0,13.08,21.04,30.37,14.34,36.31,21.97,9.7,40.25,0.01
2023,3,30,29.54,13.9,21.72,30.44,13.33,35.89,22.56,10.25,39.81,1.29
2023,3,31,28.1,17.12,22.61,28.8,10.34,33.7,23.36,12.57,52.81,6.89
2023,4,1,27.27,16.03,21.65,28.76,13.01,34.16,21.15,11.9,54.69,4.2
2023,4,2,27.34,11.59,19.47,28.69,14.48,34.84,20.36,8.79,40.94,0.0
2023,4,3,27.65,9.86,18.76,29.03,16.16,35.65,19.48,7.81,35.62,0.02
2023,4,4,29.73,13.03,21.38,30.23,14.01,36.48,22.46,9.77,37.38,0.1
2023,4,5,29.6,13.03,21.32,31.2,13.16,36.44,23.29,9.7,38.38,0.05
2023,4,6,30.33,11.22,20.77,31.94,15.13,37.4,22.27,8.54,32.69,0.0
2023,4,7,30.66,11.26,20.96,32.26,14.26,37.46,23.2,8.61,32.38,0.01
2023,4,8,30.2,10.17,20.19,32.26,15.27,37.73,22.46,7.93,31.0,0.0
2023,4,9,30.4,11.09,20.75,32.44,14.23,37.58,23.35,8.42,32.25,0.01
2023,4,10,31.15,11.52,21.33,33.05,14.31,38.19,23.88,8.73,31.44,0.0
