-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 04/10/2023 
Location: Latitude  31.5602   Longitude 76.2247 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 485.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2019,2,25,13.95,4.98,9.47,12.69,10.05,19.08,9.02,5.68,56.5,0.0
2019,2,26,14.14,5.62,9.87,13.34,9.46,19.78,10.32,5.98,58.31,2.19
2019,2,27,10.68,5.92,8.3,10.16,7.27,14.44,7.17,6.1,73.19,4.41
2019,2,28,11.4,4.55,7.98,10.47,12.62,17.9,5.27,5.49,65.25,0.03
2019,3,1,12.99,5.46,9.23,11.83,10.8,19.23,8.44,5.92,61.81,0.0
2019,3,2,12.52,8.33,10.42,11.77,6.82,16.55,9.73,7.14,76.25,11.54
2019,3,3,13.48,9.65,11.56,13.33,9.8,19.05,9.23,7.87,78.88,5.99
2019,3,4,14.12,9.98,12.05,13.76,8.78,19.26,10.48,8.06,76.94,3.82
2019,3,5,14.65,8.66,11.65,13.58,10.64,20.08,9.43,7.39,68.94,0.24
2019,3,6,15.48,8.05,11.77,13.74,9.71,20.76,11.05,7.08,62.06,0.0
2019,3,7,16.07,7.12,11.59,14.54,10.96,21.93,10.98,6.65,57.06,0.01
2019,3,8,15.58,6.68,11.13,14.69,10.27,21.14,10.87,6.47,57.44,0.06
2019,3,9,16.2,9.06,12.63,15.4,10.37,21.96,11.58,7.51,64.06,0.0
2019,3,10,17.19,8.36,12.77,15.76,11.51,23.45,11.94,7.2,57.62,0.0
2019,3,11,15.93,8.63,12.28,15.36,11.19,23.05,11.86,7.32,64.25,6.92
2019,3,12,16.09,9.19,12.64,15.86,11.75,22.54,10.79,7.57,65.44,0.02
2019,3,13,15.94,8.54,12.24,14.89,9.16,20.86,11.7,7.26,62.75,1.0
2019,3,14,15.33,9.03,12.18,14.65,10.23,21.26,11.02,7.51,67.31,4.83
2019,3,15,16.12,8.51,12.32,15.17,9.98,22.01,12.03,7.26,61.94,0.36
2019,3,16,18.42,8.59,13.51,17.32,13.23,25.21,11.98,7.39,54.44,0.03
2019,3,17,19.25,9.93,14.58,18.21,10.79,25.3,14.51,8.0,56.44,1.1
2019,3,18,19.77,10.02,14.9,18.65,12.5,26.11,13.61,8.06,55.31,0.26
2019,3,19,20.26,9.47,14.87,19.13,10.36,25.89,15.54,7.75,51.5,0.1
2019,3,20,20.37,9.68,15.02,18.92,11.35,26.58,15.23,7.87,52.06,4.84
2019,3,21,19.54,9.15,14.35,18.48,12.39,25.87,13.48,7.57,53.19,0.14
2019,3,22,19.44,8.01,13.73,18.44,12.09,26.28,14.19,7.02,49.5,0.02
2019,3,23,17.9,8.73,13.32,16.48,9.73,23.45,13.72,7.51,57.06,0.0
2019,3,24,20.23,11.44,15.83,19.23,11.26,26.51,15.25,8.91,58.38,0.27
2019,3,25,20.12,11.04,15.58,18.93,9.66,24.83,15.18,8.61,57.25,2.06
2019,3,26,21.0,10.49,15.75,19.9,14.12,28.42,14.3,8.3,53.94,0.04
2019,3,27,22.25,9.87,16.05,20.96,13.59,29.33,15.75,8.06,47.44,0.0
2019,3,28,24.44,12.26,18.35,23.22,11.72,31.38,19.66,9.4,48.25,0.0
2019,3,29,25.67,12.81,19.24,24.74,13.66,32.4,18.74,9.7,47.19,0.0
2019,3,30,26.45,11.23,18.84,25.83,13.98,33.79,19.8,8.79,41.56,0.0
2019,3,31,24.12,7.69,15.9,23.45,13.27,31.66,18.39,7.02,38.38,0.0
2019,4,1,23.9,7.54,15.72,22.76,14.28,31.89,17.61,6.9,37.81,0.0
2019,4,2,24.24,7.55,15.9,23.33,16.33,33.16,16.83,6.9,37.56,0.0
2019,4,3,25.69,9.49,17.59,24.58,16.48,33.54,17.06,7.87,38.0,0.0
2019,4,4,27.3,12.58,19.94,26.94,14.16,34.91,20.76,9.58,42.75,0.0
2019,4,5,26.98,13.77,20.37,25.93,11.43,33.05,21.62,10.38,45.81,0.0
2019,4,6,26.86,13.58,20.23,27.08,14.16,34.89,20.74,10.25,46.44,0.01
2019,4,7,27.46,11.51,19.49,26.99,14.89,34.98,20.09,8.97,40.0,0.01
2019,4,8,26.01,11.23,18.62,25.31,11.15,31.8,20.65,8.79,41.81,2.14
2019,4,9,26.8,11.23,19.02,26.26,16.09,34.23,18.14,8.79,40.75,0.79
2019,4,10,28.22,13.17,20.69,28.06,14.73,35.82,21.09,9.95,42.0,0.0
2019,4,11,28.26,11.31,19.79,27.95,13.38,35.39,22.01,8.85,37.19,0.0
2019,4,12,27.73,12.66,20.2,27.61,11.38,34.05,22.67,9.64,41.06,0.0
2019,4,13,26.99,13.29,20.14,26.92,11.62,33.39,21.76,10.01,44.69,0.01
2019,4,14,27.54,13.04,20.29,27.94,13.78,34.89,21.11,9.89,43.31,0.0
2019,4,15,28.76,12.76,20.76,28.91,14.44,36.3,21.85,9.77,39.88,0.0
2019,4,16,23.62,15.29,19.45,23.6,7.6,28.22,20.62,11.41,60.62,3.18
2019,4,17,19.21,15.78,17.49,19.11,3.99,20.48,16.48,11.78,80.56,15.06
2019,4,18,21.44,11.63,16.53,22.34,11.59,27.3,15.7,8.97,55.69,2.72
2019,4,19,23.73,11.72,17.73,24.42,13.66,30.57,16.91,9.03,49.25,0.0
2019,4,20,25.73,12.32,19.02,26.1,12.44,32.33,19.9,9.4,45.38,0.0
2019,4,21,27.31,12.88,20.1,27.58,13.51,34.35,20.84,9.83,43.44,0.0
2019,4,22,28.69,13.63,21.16,28.87,14.23,36.01,21.78,10.31,41.94,0.0
2019,4,23,30.41,13.14,21.78,30.44,16.55,38.76,22.21,10.01,38.62,0.0
2019,4,24,30.82,13.51,22.16,31.25,14.19,38.33,24.15,10.19,36.88,1.32
2019,4,25,29.55,13.26,21.41,30.08,15.36,37.83,22.47,10.13,40.94,6.63
2019,4,26,29.91,13.01,21.46,30.39,13.58,37.3,23.72,9.89,38.56,0.73
2019,4,27,29.3,9.26,19.28,29.33,15.27,37.54,22.26,7.81,32.81,0.0
2019,4,28,29.03,8.09,18.56,28.95,16.45,37.93,21.48,7.2,30.56,0.0
2019,4,29,30.15,6.37,18.26,29.63,16.3,38.63,22.33,6.47,25.56,0.0
2019,4,30,30.94,8.19,19.56,30.78,14.63,38.45,23.83,7.32,26.81,0.29
2019,5,1,29.93,11.33,20.63,30.39,14.29,37.9,23.61,8.91,34.31,2.19
2019,5,2,30.05,10.01,20.03,30.18,14.36,37.33,22.98,8.18,31.81,0.84
2019,5,3,28.15,9.87,19.01,29.11,14.3,35.76,21.46,8.12,35.56,2.58
2019,5,4,28.3,6.68,17.48,28.65,13.62,35.82,22.2,6.53,28.5,0.0
2019,5,5,28.94,6.01,17.48,28.96,15.39,37.29,21.9,6.23,26.31,0.01
2019,5,6,30.0,5.31,17.65,29.37,15.45,38.27,22.83,5.92,23.56,0.02
2019,5,7,30.69,6.99,18.84,30.37,15.4,38.67,23.27,6.71,24.88,0.0
2019,5,8,31.26,6.71,18.98,30.98,16.83,39.91,23.08,6.59,24.69,0.0
2019,5,9,31.87,8.9,20.38,31.48,15.42,39.79,24.37,7.63,26.62,0.0
2019,5,10,31.95,12.19,22.07,32.12,13.7,39.08,25.39,9.46,31.94,0.94
2019,5,11,30.83,12.89,21.86,32.01,13.27,37.84,24.58,9.83,35.88,0.84
2019,5,12,29.94,12.28,21.12,31.05,14.35,37.01,22.65,9.46,36.94,0.47
2019,5,13,31.62,12.96,22.29,32.12,12.84,38.26,25.41,9.95,33.94,1.08
2019,5,14,29.71,13.9,21.81,31.05,10.56,34.9,24.34,10.5,39.5,2.58
2019,5,15,30.62,13.47,22.05,31.8,12.55,36.04,23.48,10.19,36.88,2.45
2019,5,16,28.56,14.37,21.47,28.93,10.27,33.94,23.68,10.8,43.88,1.32
2019,5,17,27.88,16.28,22.08,28.67,10.89,33.8,22.9,12.27,51.81,8.25
2019,5,18,28.35,14.7,21.53,29.7,12.44,34.5,22.06,11.05,46.06,0.5
2019,5,19,30.43,12.36,21.39,31.53,13.59,37.11,23.51,9.52,36.0,0.0
2019,5,20,30.96,11.2,21.08,32.16,14.83,38.85,24.01,8.79,32.31,0.0
2019,5,21,31.54,9.81,20.68,32.26,14.7,38.79,24.1,8.0,28.44,0.0
2019,5,22,32.76,10.16,21.46,33.45,15.96,40.37,24.41,8.24,27.25,0.0
2019,5,23,32.76,14.65,23.7,33.43,11.28,39.32,28.04,11.17,35.62,3.22
2019,5,24,28.65,16.86,22.76,30.48,11.32,34.05,22.74,12.76,51.56,3.14
2019,5,25,29.18,14.04,21.61,31.27,10.59,34.84,24.26,10.62,41.62,0.25
2019,5,26,31.33,11.63,21.48,32.69,14.95,39.09,24.14,9.09,32.94,0.16
2019,5,27,32.05,7.96,20.01,32.87,14.01,39.52,25.52,7.2,25.62,0.07
2019,5,28,32.55,6.12,19.34,33.23,17.02,41.19,24.17,6.29,21.69,0.0
2019,5,29,34.23,7.01,20.62,34.62,17.27,42.8,25.54,6.71,21.06,0.0
2019,5,30,35.21,7.88,21.55,35.73,16.46,43.47,27.0,7.08,21.0,0.0
2019,5,31,36.02,6.92,21.47,36.38,17.03,44.32,27.29,6.65,18.5,0.0
2019,6,1,37.21,7.58,22.4,37.75,15.16,44.9,29.73,6.96,17.94,0.03
2019,6,2,36.45,9.05,22.76,37.2,15.03,43.8,28.76,7.69,20.56,1.51
2019,6,3,36.08,9.26,22.67,36.59,15.01,43.55,28.54,7.81,21.62,1.82
2019,6,4,34.51,9.75,22.13,35.63,15.67,42.07,26.4,8.0,23.94,0.58
2019,6,5,36.44,6.18,21.3,37.63,16.2,43.78,27.58,6.29,17.06,0.03
2019,6,6,36.35,9.7,23.03,37.76,12.13,42.46,30.33,8.0,20.62,0.4
2019,6,7,34.86,8.51,21.69,36.37,13.58,41.31,27.73,7.39,21.44,0.19
2019,6,8,35.7,8.43,22.07,37.11,15.55,43.11,27.55,7.26,20.06,0.01
2019,6,9,36.48,8.34,22.41,37.85,15.98,44.37,28.39,7.26,19.25,0.01
2019,6,10,37.32,7.01,22.17,38.5,16.81,45.19,28.37,6.65,16.94,0.0
2019,6,11,38.37,7.84,23.11,39.06,14.1,45.55,31.44,7.08,16.62,0.89
2019,6,12,35.48,11.84,23.65,36.3,13.3,42.79,29.49,9.4,26.62,7.6
2019,6,13,34.69,11.01,22.85,35.15,14.02,41.99,27.98,9.16,27.25,0.3
2019,6,14,34.78,4.13,19.45,35.13,16.2,42.62,26.41,5.55,17.12,0.0
2019,6,15,35.55,8.46,22.01,36.68,16.79,43.37,26.58,7.51,20.25,0.02
2019,6,16,34.28,15.51,24.89,36.33,12.09,40.16,28.07,11.72,34.62,0.46
2019,6,17,34.02,16.03,25.02,35.99,12.67,40.98,28.3,12.21,36.81,4.5
2019,6,18,29.8,17.78,23.8,31.5,8.31,34.65,26.33,13.55,50.5,6.93
2019,6,19,31.74,17.67,24.7,33.55,13.02,37.95,24.94,13.49,45.94,1.4
2019,6,20,31.41,18.02,24.72,32.81,9.64,36.03,26.38,13.73,45.94,8.2
2019,6,21,32.43,16.8,24.61,33.93,12.41,38.96,26.56,12.76,42.0,1.5
2019,6,22,33.96,14.23,24.1,35.32,14.3,40.75,26.45,10.8,33.19,0.0
2019,6,23,33.97,14.73,24.35,35.26,13.03,40.42,27.39,11.11,32.88,0.0
2019,6,24,32.21,19.08,25.65,34.26,10.05,37.85,27.79,14.71,47.06,2.97
2019,6,25,31.55,21.04,26.3,32.87,9.6,36.82,27.22,16.54,55.31,6.08
2019,6,26,34.69,16.26,25.48,36.33,12.75,41.37,28.62,12.51,36.81,0.01
2019,6,27,34.74,16.02,25.38,36.08,13.09,41.29,28.2,12.15,34.75,0.67
2019,6,28,35.12,14.78,24.95,36.47,13.93,42.12,28.19,11.29,32.31,0.06
2019,6,29,35.77,15.88,25.83,37.21,14.14,42.69,28.55,12.08,32.38,0.08
2019,6,30,36.28,16.25,26.26,37.56,13.0,42.8,29.8,12.33,32.69,1.27
2019,7,1,36.01,15.76,25.88,37.55,13.31,42.44,29.12,11.9,31.81,0.11
2019,7,2,36.35,14.43,25.39,37.96,12.9,42.54,29.65,10.93,29.0,0.01
2019,7,3,36.55,15.76,26.15,38.28,12.88,43.03,30.15,11.96,30.75,2.82
2019,7,4,33.95,21.56,27.76,34.73,9.91,39.18,29.26,17.27,50.44,13.59
2019,7,5,34.25,19.78,27.01,35.65,11.59,40.17,28.59,15.56,45.75,1.03
2019,7,6,33.98,20.42,27.2,35.43,10.77,39.13,28.36,16.05,46.62,3.61
2019,7,7,33.05,21.54,27.3,35.05,10.83,38.62,27.8,17.21,52.88,4.76
2019,7,8,33.51,22.45,27.98,34.9,10.27,38.44,28.15,18.25,54.75,11.44
2019,7,9,31.99,22.92,27.45,32.94,9.59,37.07,27.49,18.74,60.94,25.66
2019,7,10,32.79,21.51,27.15,33.64,9.3,37.55,28.26,17.27,54.31,9.24
2019,7,11,33.22,21.09,27.15,33.87,9.73,37.97,28.23,16.78,50.69,7.16
2019,7,12,32.09,22.58,27.33,32.39,6.56,35.58,29.01,18.31,58.25,18.42
2019,7,13,31.94,22.37,27.15,32.72,10.39,37.54,27.15,18.07,59.56,9.72
2019,7,14,29.44,23.02,26.23,29.8,6.89,32.89,26.0,18.8,69.62,15.64
2019,7,15,27.88,22.8,25.34,28.39,6.02,31.19,25.16,18.49,74.44,20.52
2019,7,16,26.62,21.62,24.12,26.83,5.68,29.77,24.09,17.21,74.75,18.74
2019,7,17,27.19,22.06,24.62,28.36,7.88,31.46,23.58,17.58,74.69,0.89
2019,7,18,28.46,22.5,25.48,29.39,8.3,32.75,24.44,18.13,71.56,7.12
2019,7,19,29.34,22.96,26.15,30.41,8.76,33.77,25.01,18.62,70.06,2.06
2019,7,20,29.95,23.23,26.59,30.82,7.92,33.94,26.02,18.92,68.69,3.05
2019,7,21,30.44,23.14,26.79,31.2,7.93,34.3,26.38,18.8,66.25,5.19
2019,7,22,31.02,23.28,27.15,32.08,9.47,35.53,26.05,18.98,65.06,2.54
2019,7,23,31.84,23.2,27.52,32.7,9.37,36.73,27.37,18.92,61.75,0.5
2019,7,24,32.49,22.77,27.63,33.23,9.45,37.41,27.96,18.49,58.38,7.01
2019,7,25,28.96,23.84,26.4,29.41,6.47,32.39,25.91,19.71,74.5,19.09
2019,7,26,27.54,24.37,25.95,27.95,5.38,30.58,25.19,20.32,83.31,19.84
2019,7,27,27.58,24.23,25.9,28.04,6.49,31.33,24.83,20.14,82.69,10.07
2019,7,28,29.46,24.23,26.84,29.98,6.84,32.83,25.99,20.14,74.31,1.46
2019,7,29,27.83,24.66,26.25,28.07,3.41,29.49,26.08,20.63,83.06,10.65
2019,7,30,29.53,24.48,27.0,30.06,7.57,33.8,26.23,20.39,75.25,2.95
2019,7,31,28.21,24.01,26.11,28.67,5.94,31.35,25.41,19.84,78.5,9.49
2019,8,1,27.58,24.89,26.23,28.16,5.81,30.8,24.99,21.0,85.69,51.96
2019,8,2,28.18,24.98,26.58,28.3,5.4,30.84,25.44,21.12,83.19,21.06
2019,8,3,28.11,24.36,26.23,28.51,6.48,31.26,24.77,20.32,80.75,2.09
2019,8,4,29.48,24.27,26.87,29.55,6.88,32.81,25.93,20.26,74.19,7.94
2019,8,5,29.55,25.01,27.28,29.85,6.02,32.72,26.7,21.18,77.25,2.96
2019,8,6,29.48,24.73,27.1,29.87,6.51,32.9,26.39,20.81,76.56,7.5
2019,8,7,27.8,23.91,25.86,27.54,5.89,31.0,25.11,19.84,80.12,29.61
2019,8,8,29.53,22.79,26.16,29.45,6.98,32.64,25.65,18.49,68.38,1.97
2019,8,9,28.73,24.36,26.55,28.8,6.18,31.52,25.35,20.32,77.81,14.72
2019,8,10,28.53,24.53,26.53,28.83,6.24,31.65,25.41,20.51,79.62,5.35
2019,8,11,28.55,24.9,26.73,29.05,6.38,32.12,25.74,20.94,81.19,6.63
2019,8,12,28.67,25.28,26.98,28.69,5.47,31.52,26.05,21.48,82.12,18.61
2019,8,13,28.43,25.51,26.97,28.43,5.01,30.84,25.84,21.73,84.69,12.96
2019,8,14,28.02,24.83,26.42,28.26,4.88,30.86,25.98,20.81,83.38,5.24
2019,8,15,28.2,25.09,26.65,28.56,6.38,31.87,25.5,21.18,84.12,3.85
2019,8,16,27.21,24.84,26.02,27.5,4.66,29.9,25.23,20.87,87.25,21.53
2019,8,17,26.08,23.4,24.74,26.3,4.14,28.26,24.12,19.1,85.62,57.93
2019,8,18,25.45,22.91,24.18,25.55,6.76,28.67,21.91,18.62,86.44,72.49
2019,8,19,27.12,23.61,25.36,27.25,6.6,30.86,24.26,19.29,81.75,6.21
2019,8,20,26.73,23.12,24.92,26.66,6.72,30.4,23.68,18.74,81.12,0.05
2019,8,21,27.77,21.96,24.87,27.05,8.2,31.65,23.45,17.52,71.5,1.45
2019,8,22,28.01,20.73,24.37,27.12,7.92,31.62,23.69,16.24,65.5,0.07
2019,8,23,28.3,22.51,25.4,27.82,6.55,31.73,25.19,18.13,71.31,4.15
2019,8,24,28.47,23.41,25.94,28.16,6.34,31.64,25.3,19.1,74.56,8.25
2019,8,25,26.96,23.99,25.48,27.28,5.76,30.01,24.26,19.78,84.31,4.48
2019,8,26,27.94,23.79,25.87,28.12,7.53,31.72,24.19,19.53,79.38,1.42
2019,8,27,28.24,23.94,26.08,27.72,5.2,30.55,25.34,19.71,77.75,0.0
2019,8,28,29.6,23.77,26.69,29.05,6.44,32.78,26.34,19.53,71.56,0.33
2019,8,29,29.31,24.76,27.04,29.04,6.06,32.34,26.28,20.69,76.81,11.13
2019,8,30,28.14,24.82,26.48,28.21,6.13,31.2,25.07,20.81,82.69,3.56
2019,8,31,28.8,24.48,26.64,28.55,6.09,31.83,25.73,20.45,78.0,0.42
2019,9,1,28.19,24.76,26.48,28.07,5.5,31.17,25.67,20.75,82.19,3.15
2019,9,2,27.92,24.49,26.21,27.93,6.15,31.32,25.17,20.39,81.94,0.98
2019,9,3,28.37,24.02,26.19,28.21,6.48,31.65,25.18,19.84,77.81,1.89
2019,9,4,28.17,24.26,26.22,28.03,6.56,31.38,24.82,20.14,79.94,21.11
2019,9,5,27.8,24.55,26.17,27.87,5.89,30.96,25.07,20.51,82.94,15.96
2019,9,6,28.19,24.7,26.44,28.09,6.8,31.26,24.45,20.75,81.81,0.15
2019,9,7,28.34,24.26,26.3,28.14,6.86,31.62,24.77,20.14,79.12,0.59
2019,9,8,28.18,23.49,25.83,27.67,6.62,31.32,24.7,19.23,76.12,0.03
2019,9,9,28.35,22.62,25.48,27.58,6.91,31.85,24.94,18.25,71.75,0.0
2019,9,10,28.01,22.05,25.03,27.28,6.83,31.38,24.55,17.64,70.62,0.0
2019,9,11,28.65,22.8,25.73,28.12,7.57,32.44,24.87,18.43,71.56,0.0
2019,9,12,28.86,22.81,25.83,28.33,7.84,32.7,24.87,18.37,70.81,1.95
2019,9,13,28.98,23.65,26.32,28.8,7.75,32.67,24.93,19.35,73.75,0.63
2019,9,14,28.95,22.81,25.88,28.4,7.1,32.48,25.39,18.37,70.31,5.4
2019,9,15,27.83,22.55,25.19,27.45,7.27,31.64,24.37,18.13,73.81,9.27
2019,9,16,27.57,22.04,24.8,27.25,7.31,31.43,24.12,17.58,72.81,0.03
2019,9,17,27.88,20.28,24.08,27.83,10.5,33.11,22.61,15.75,65.81,0.04
2019,9,18,27.17,20.23,23.69,26.93,8.39,31.69,23.3,15.62,66.94,1.78
2019,9,19,25.15,21.6,23.37,25.36,6.0,28.44,22.44,16.97,80.94,3.11
2019,9,20,25.97,21.63,23.8,26.05,8.2,30.12,21.93,17.03,77.94,1.22
2019,9,21,26.89,20.46,23.67,26.72,8.32,31.24,22.92,15.87,69.31,0.18
2019,9,22,26.4,20.77,23.58,26.51,8.02,30.49,22.47,16.17,72.25,5.04
2019,9,23,26.55,21.24,23.9,26.8,7.4,30.45,23.05,16.6,73.62,0.6
2019,9,24,26.32,21.58,23.94,26.65,7.54,30.19,22.65,16.91,75.94,0.01
2019,9,25,26.82,21.68,24.25,27.05,7.64,30.45,22.81,17.03,74.38,0.05
2019,9,26,26.0,22.19,24.09,26.13,6.45,29.1,22.65,17.58,79.94,12.74
2019,9,27,25.44,22.12,23.78,25.61,6.79,29.26,22.48,17.46,82.69,9.28
2019,9,28,23.84,21.61,22.73,24.0,4.67,26.65,21.98,16.97,87.75,19.23
2019,9,29,23.98,20.38,22.18,24.15,6.44,27.69,21.24,15.69,81.0,11.77
